보고년도,업체명,시군구명,순환골재규격코드,순환골재규격,생산량_톤,판매량_톤,재활용용도,보관량_톤
2009,(*****,울산광역시 울주군,RA03,26~50mm,96,96,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,192,192,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,792,792,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,2132,2132,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,1441,1441,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,509,509,도로보조기층용,0
2009,(*****,울산광역시 울주군,RA03,26~50mm,918,918,도로보조기층용,0
2009,(*****경,전라남도 무안군,RA02,6~25mm,51170,44960,되메우기및뒷채움용,6210
2009,(*****경,전라남도 무안군,RA01,5mm,23833,19436,되메우기및뒷채움용,4397
2009,(*****경개발-공장,경상북도 경산시,RA02,6~25mm,18599,18599,성토용/복토용,0
2009,(*****경개발-공장,경상북도 경산시,RA03,26~50mm,11425.53,11425.53,성토용/복토용,0
2009,(*****경개발-공장,경상북도 경산시,RA02,6~25mm,113841.3,110625.61,성토용/복토용,3215.69
2009,(*****경개발-공장,경상북도 경산시,RA03,26~50mm,60777.09,52183.69,성토용/복토용,8593.4
2009,(*****,경기도 용인시,RA02,6~25mm,3255.13,3255.13,아스팔트콘크리트용,2962.5
2009,대*****(주),충청북도 제천시,RA02,6~25mm,733.93,733.93,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,587.92,587.92,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,542.12,542.12,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,524.59,524.59,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,498.82,498.82,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,457.75,457.75,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,441.58,441.58,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,377.16,377.16,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,364.66,364.66,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,357.2,357.2,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,347.21,347.21,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,322.01,322.01,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,283.07,283.07,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,278.43,278.43,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,273.72,273.72,성토용/복토용,0
2009,대*****(주),충청북도 제천시,RA02,6~25mm,267.5,267.5,성토용/복토용,0
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,647.95,12,성토용/복토용,635.95
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,635.95,115.42,성토용/복토용,520.53
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,520.53,36.48,성토용/복토용,484.05
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,532.05,25.68,성토용/복토용,506.37
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,369.6,36.99,성토용/복토용,332.61
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,495.06,99.78,성토용/복토용,395.28
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,395.28,34.52,성토용/복토용,360.76
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,501.58,20.55,성토용/복토용,481.03
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,481.03,20.55,성토용/복토용,460.48
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,640.48,23.11,성토용/복토용,617.37
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,741.87,30.36,성토용/복토용,711.51
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,642.54,68.97,성토용/복토용,573.57
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,746.4,236.69,성토용/복토용,509.71
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,582.85,23.15,성토용/복토용,559.7
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,604.7,63.44,성토용/복토용,541.26
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,541.26,102.64,성토용/복토용,438.62
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,510.62,86.7,성토용/복토용,423.92
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,482.42,64.57,성토용/복토용,417.85
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,674.35,248.19,성토용/복토용,426.16
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,471.16,45.21,성토용/복토용,425.95
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,470.95,53.26,성토용/복토용,417.69
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,507.69,22.57,성토용/복토용,485.12
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,485.12,19.31,성토용/복토용,465.81
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,380.14,85.67,성토용/복토용,294.47
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,399.45,96.12,성토용/복토용,303.33
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,163.67,120.35,성토용/복토용,43.32
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,376.79,5.32,성토용/복토용,371.47
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,365.35,13.59,성토용/복토용,351.76
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,428.26,10.24,성토용/복토용,418.02
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,418.02,23.64,성토용/복토용,394.38
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,484.38,124.5,성토용/복토용,359.88
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,404.88,22.15,성토용/복토용,382.73
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,382.73,23.51,성토용/복토용,359.22
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,386.22,21.02,성토용/복토용,365.2
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,365.2,31.24,성토용/복토용,333.96
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,342.96,63.45,성토용/복토용,279.51
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,414.51,13.78,성토용/복토용,400.73
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,472.73,4.61,성토용/복토용,468.12
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,468.12,112.8,성토용/복토용,355.32
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,355.32,12.24,성토용/복토용,343.08
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,451.08,13.24,성토용/복토용,437.84
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,482.84,337.5,성토용/복토용,145.34
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,145.34,61.25,성토용/복토용,84.09
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,358.59,111.36,성토용/복토용,247.23
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,278.73,39.85,성토용/복토용,238.88
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,315.38,82.41,성토용/복토용,232.97
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,217.3,215.67,성토용/복토용,1.63
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,234.71,20.39,성토용/복토용,214.32
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,143.41,50.26,성토용/복토용,93.15
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,369.65,50.4,성토용/복토용,319.25
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,319.25,52.63,성토용/복토용,266.62
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,343.12,102.15,성토용/복토용,240.97
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,285.97,69.7,성토용/복토용,216.27
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,274.77,101.36,성토용/복토용,173.41
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,411.91,21.69,성토용/복토용,390.22
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,390.22,2.36,성토용/복토용,387.86
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,345.83,12.39,성토용/복토용,333.44
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,348.19,29.64,성토용/복토용,318.55
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,513.58,21.5,성토용/복토용,492.08
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,477.33,56.94,성토용/복토용,420.39
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,586.89,1.96,성토용/복토용,584.93
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,584.93,44.21,성토용/복토용,540.72
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,630.72,46.21,성토용/복토용,584.51
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,584.51,121.41,성토용/복토용,463.1
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,602.6,38.18,성토용/복토용,564.42
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,564.42,160.49,성토용/복토용,403.93
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,493.93,23.17,성토용/복토용,470.76
2009,(*****린환경,경상남도 함안군,RA02,6~25mm,713.76,214.05,성토용/복토용,499.71
2009,(*****경,인천광역시 서구,RA03,26~50mm,514,514,도로기층용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,18.02,18.02,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,75.96,75.96,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,6.99,6.99,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,45.06,45.06,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,30.38,30.38,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,2.8,2.8,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,18.02,18.02,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,1382.38,1382.38,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,127.2,127.2,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,820.02,820.02,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,45.57,45.57,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,4.19,4.19,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,27.03,27.03,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,1139.33,1139.33,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,104.83,104.83,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,675.84,675.84,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,136.72,136.72,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,12.58,12.58,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,81.1,81.1,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,91.15,91.15,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,8.39,8.39,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,54.07,54.07,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,1443.15,1443.15,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,132.79,132.79,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,856.06,856.06,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,15.19,15.19,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,1.4,1.4,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,9.01,9.01,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,91.15,91.15,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,8.39,8.39,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,54.07,54.07,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,334.2,334.2,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,30.75,30.75,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,198.25,198.25,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,394.97,394.97,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,36.34,36.34,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,234.29,234.29,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,60.76,60.76,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,5.59,5.59,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,36.04,36.04,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,15.19,15.19,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,1.4,1.4,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,9.01,9.01,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,106.34,106.34,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,9.78,9.78,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,63.08,63.08,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,303.82,303.82,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,27.96,27.96,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,180.22,180.22,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,182.29,182.29,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,16.77,16.77,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,108.13,108.13,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,30.38,30.38,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,2.8,2.8,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,18.02,18.02,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,60.76,60.76,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,5.59,5.59,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,36.04,36.04,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,30.38,30.38,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,2.8,2.8,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,18.02,18.02,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,820.32,820.32,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,75.48,75.48,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,486.06,486.06,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,151.91,151.91,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,13.98,13.98,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,90.11,90.11,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA01,5mm,45.57,45.57,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA02,6~25mm,4.19,4.19,성토용/복토용,0
2009,용*****(주),울산광역시 울주군,RA03,26~50mm,27.03,27.03,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,40,40,노체용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,1400,1400,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA02,6~25mm,40,40,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA02,6~25mm,300,300,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,588,588,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,240,240,노체용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,480,480,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,280,280,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,100,100,도로기층용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,40,40,성토용/복토용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,140,140,도로보조기층용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,120,120,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,20,20,도로보조기층용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,60,60,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,20,20,되메우기및뒷채움용,0
2009,자*****이클,경상남도 하동군,RA01,5mm,20,20,노체용,0
2009,자*****이클,경상남도 하동군,RA03,26~50mm,40,40,노체용,0
2009,자*****이클,경상남도 하동군,RA02,6~25mm,80,80,도로보조기층용,0
